年度,縣市別,行業別,統計項目,單位,中小企業,大企業
2020,桃園縣,營建工程業,銷售額,百萬元,176039,39998
2020,臺中市,營建工程業,銷售額,百萬元,259018,81343
2020,臺南市,營建工程業,銷售額,百萬元,113739,25718
2020,高雄市,營建工程業,銷售額,百萬元,249972,93829
2020,基隆市,營建工程業,銷售額,百萬元,16952,*
2020,宜蘭縣,營建工程業,銷售額,百萬元,35194,2496
2020,新竹市,營建工程業,銷售額,百萬元,56696,15036
2020,新竹縣,營建工程業,銷售額,百萬元,48849,8718
2020,苗栗縣,營建工程業,銷售額,百萬元,31961,4621
2020,彰化縣,營建工程業,銷售額,百萬元,64393,*
2020,南投縣,營建工程業,銷售額,百萬元,23073,*
2020,雲林縣,營建工程業,銷售額,百萬元,64906,1587
2020,嘉義市,營建工程業,銷售額,百萬元,21050,*
2020,嘉義縣,營建工程業,銷售額,百萬元,27894,0
2020,屏東縣,營建工程業,銷售額,百萬元,38533,1892
2020,澎湖縣,營建工程業,銷售額,百萬元,5682,0
2020,花蓮縣,營建工程業,銷售額,百萬元,19502,*
2020,臺東縣,營建工程業,銷售額,百萬元,9771,*
2020,金門縣,營建工程業,銷售額,百萬元,7316,*
2020,連江縣,營建工程業,銷售額,百萬元,1568,*
2020,總計,批發及零售業,銷售額,百萬元,10755870,4656210
2020,臺北市,批發及零售業,銷售額,百萬元,3290922,2655143
2020,新北市,批發及零售業,銷售額,百萬元,1584560,571914
2020,桃園縣,批發及零售業,銷售額,百萬元,963019,178457
2020,臺中市,批發及零售業,銷售額,百萬元,1328566,176456
2020,臺南市,批發及零售業,銷售額,百萬元,646442,137237
2020,高雄市,批發及零售業,銷售額,百萬元,1136076,411974
2020,基隆市,批發及零售業,銷售額,百萬元,52573,*
2020,宜蘭縣,批發及零售業,銷售額,百萬元,96885,5618
2020,新竹市,批發及零售業,銷售額,百萬元,232993,284991
2020,新竹縣,批發及零售業,銷售額,百萬元,204285,94686
2020,苗栗縣,批發及零售業,銷售額,百萬元,121690,56402
2020,彰化縣,批發及零售業,銷售額,百萬元,350017,31139
2020,南投縣,批發及零售業,銷售額,百萬元,85312,2675
2020,雲林縣,批發及零售業,銷售額,百萬元,148825,13420
2020,嘉義市,批發及零售業,銷售額,百萬元,112777,4939
2020,嘉義縣,批發及零售業,銷售額,百萬元,91115,8313
2020,屏東縣,批發及零售業,銷售額,百萬元,171284,18873
2020,澎湖縣,批發及零售業,銷售額,百萬元,15982,*
2020,花蓮縣,批發及零售業,銷售額,百萬元,66772,2435
2020,臺東縣,批發及零售業,銷售額,百萬元,34459,*
2020,金門縣,批發及零售業,銷售額,百萬元,19588,353
2020,連江縣,批發及零售業,銷售額,百萬元,1729,0
2020,總計,運輸及倉儲業,銷售額,百萬元,824114,360375
2020,臺北市,運輸及倉儲業,銷售額,百萬元,339227,143371
2020,新北市,運輸及倉儲業,銷售額,百萬元,65222,71068
2020,桃園縣,運輸及倉儲業,銷售額,百萬元,106351,81357
2020,臺中市,運輸及倉儲業,銷售額,百萬元,53356,8390
2020,臺南市,運輸及倉儲業,銷售額,百萬元,23200,3867
2020,高雄市,運輸及倉儲業,銷售額,百萬元,110416,24057
2020,基隆市,運輸及倉儲業,銷售額,百萬元,26022,18289
2020,宜蘭縣,運輸及倉儲業,銷售額,百萬元,10288,*
2020,新竹市,運輸及倉儲業,銷售額,百萬元,6673,*
2020,新竹縣,運輸及倉儲業,銷售額,百萬元,9004,3210
2020,苗栗縣,運輸及倉儲業,銷售額,百萬元,6475,0
2020,彰化縣,運輸及倉儲業,銷售額,百萬元,14815,*
2020,南投縣,運輸及倉儲業,銷售額,百萬元,4904,*
2020,雲林縣,運輸及倉儲業,銷售額,百萬元,9773,*
2020,嘉義市,運輸及倉儲業,銷售額,百萬元,4534,*
2020,嘉義縣,運輸及倉儲業,銷售額,百萬元,12743,0
2020,屏東縣,運輸及倉儲業,銷售額,百萬元,5110,*
2020,澎湖縣,運輸及倉儲業,銷售額,百萬元,3067,*
2020,花蓮縣,運輸及倉儲業,銷售額,百萬元,5156,*
2020,臺東縣,運輸及倉儲業,銷售額,百萬元,3421,*
2020,金門縣,運輸及倉儲業,銷售額,百萬元,2939,0
2020,連江縣,運輸及倉儲業,銷售額,百萬元,1416,*
2020,總計,住宿及餐飲業,銷售額,百萬元,597578,90739
2020,臺北市,住宿及餐飲業,銷售額,百萬元,145515,53163
2020,新北市,住宿及餐飲業,銷售額,百萬元,71079,2326
2020,桃園縣,住宿及餐飲業,銷售額,百萬元,48252,5146
2020,臺中市,住宿及餐飲業,銷售額,百萬元,81728,6788
2020,臺南市,住宿及餐飲業,銷售額,百萬元,42784,2061
2020,高雄市,住宿及餐飲業,銷售額,百萬元,64580,3397
2020,基隆市,住宿及餐飲業,銷售額,百萬元,6363,*
2020,宜蘭縣,住宿及餐飲業,銷售額,百萬元,13340,2991
2020,新竹市,住宿及餐飲業,銷售額,百萬元,14427,780
2020,新竹縣,住宿及餐飲業,銷售額,百萬元,13442,*
2020,苗栗縣,住宿及餐飲業,銷售額,百萬元,8406,391
2020,彰化縣,住宿及餐飲業,銷售額,百萬元,16098,*
2020,南投縣,住宿及餐飲業,銷售額,百萬元,11071,2420
2020,雲林縣,住宿及餐飲業,銷售額,百萬元,7431,*
2020,嘉義市,住宿及餐飲業,銷售額,百萬元,9182,719
2020,嘉義縣,住宿及餐飲業,銷售額,百萬元,5160,*
2020,屏東縣,住宿及餐飲業,銷售額,百萬元,14789,1304
2020,澎湖縣,住宿及餐飲業,銷售額,百萬元,3040,*
2020,花蓮縣,住宿及餐飲業,銷售額,百萬元,10873,2320
2020,臺東縣,住宿及餐飲業,銷售額,百萬元,7652,2141
2020,金門縣,住宿及餐飲業,銷售額,百萬元,1887,*
2020,連江縣,住宿及餐飲業,銷售額,百萬元,478,0
2020,總計,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,694864,646144
2020,臺北市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,496913,492401
2020,新北市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,50274,71926
2020,桃園縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,9988,5769
2020,臺中市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,37211,9815
2020,臺南市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,14005,3823
2020,高雄市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,27381,10543
2020,基隆市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,4219,*
2020,宜蘭縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,2997,*
2020,新竹市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,13174,11223
2020,新竹縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,5153,32920
2020,苗栗縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,3758,*
2020,彰化縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,7095,*
2020,南投縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,3308,*
2020,雲林縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,4174,*
2020,嘉義市,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,5015,*
2020,嘉義縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,500,*
2020,屏東縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,3837,*
2020,澎湖縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,746,*
2020,花蓮縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,2673,*
2020,臺東縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,1568,*
2020,金門縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,722,*
2020,連江縣,出版、影音製作、傳播及資通訊服務業,銷售額,百萬元,153,0
2020,總計,金融及保險業,銷售額,百萬元,1174889,1425276
2020,臺北市,金融及保險業,銷售額,百萬元,654390,1367539
2020,新北市,金融及保險業,銷售額,百萬元,107832,16168
2020,桃園縣,金融及保險業,銷售額,百萬元,63373,3631
2020,臺中市,金融及保險業,銷售額,百萬元,94822,21301
2020,臺南市,金融及保險業,銷售額,百萬元,45984,1604
2020,高雄市,金融及保險業,銷售額,百萬元,85494,10868
2020,基隆市,金融及保險業,銷售額,百萬元,5234,*
2020,宜蘭縣,金融及保險業,銷售額,百萬元,8852,*
2020,新竹市,金融及保險業,銷售額,百萬元,20843,591
2020,新竹縣,金融及保險業,銷售額,百萬元,12046,318
2020,苗栗縣,金融及保險業,銷售額,百萬元,7976,*
2020,彰化縣,金融及保險業,銷售額,百萬元,19038,933
2020,南投縣,金融及保險業,銷售額,百萬元,6716,626
2020,雲林縣,金融及保險業,銷售額,百萬元,9689,*
2020,嘉義市,金融及保險業,銷售額,百萬元,8451,193
2020,嘉義縣,金融及保險業,銷售額,百萬元,5698,*
2020,屏東縣,金融及保險業,銷售額,百萬元,9500,*
2020,澎湖縣,金融及保險業,銷售額,百萬元,804,*
2020,花蓮縣,金融及保險業,銷售額,百萬元,4849,*
2020,臺東縣,金融及保險業,銷售額,百萬元,2596,0
2020,金門縣,金融及保險業,銷售額,百萬元,668,*
2020,連江縣,金融及保險業,銷售額,百萬元,*,0
2020,總計,不動產業,銷售額,百萬元,932865,779110
2020,臺北市,不動產業,銷售額,百萬元,194653,440161
2020,新北市,不動產業,銷售額,百萬元,153818,123854
2020,桃園縣,不動產業,銷售額,百萬元,97494,32548
2020,臺中市,不動產業,銷售額,百萬元,168175,90062
2020,臺南市,不動產業,銷售額,百萬元,56551,19223
2020,高雄市,不動產業,銷售額,百萬元,98943,47831
2020,基隆市,不動產業,銷售額,百萬元,2390,1317
2020,宜蘭縣,不動產業,銷售額,百萬元,10226,272
2020,新竹市,不動產業,銷售額,百萬元,29831,12238
2020,新竹縣,不動產業,銷售額,百萬元,36292,4401
2020,苗栗縣,不動產業,銷售額,百萬元,9523,1579
2020,彰化縣,不動產業,銷售額,百萬元,22268,2186
2020,南投縣,不動產業,銷售額,百萬元,4601,*
2020,雲林縣,不動產業,銷售額,百萬元,13174,*
2020,嘉義市,不動產業,銷售額,百萬元,10932,1497
2020,嘉義縣,不動產業,銷售額,百萬元,3640,86
2020,屏東縣,不動產業,銷售額,百萬元,7267,305
2020,澎湖縣,不動產業,銷售額,百萬元,1576,*
2020,花蓮縣,不動產業,銷售額,百萬元,6643,*
2020,臺東縣,不動產業,銷售額,百萬元,2720,*
2020,金門縣,不動產業,銷售額,百萬元,2125,*
2020,連江縣,不動產業,銷售額,百萬元,*,0
2020,總計,專業、科學及技術服務業,銷售額,百萬元,541748,274938
2020,臺北市,專業、科學及技術服務業,銷售額,百萬元,299368,141139
2020,新北市,專業、科學及技術服務業,銷售額,百萬元,71781,29832
2020,桃園縣,專業、科學及技術服務業,銷售額,百萬元,45036,5613
2020,臺中市,專業、科學及技術服務業,銷售額,百萬元,42413,6228
2020,臺南市,專業、科學及技術服務業,銷售額,百萬元,14500,1525
2020,高雄市,專業、科學及技術服務業,銷售額,百萬元,29735,2008
2020,基隆市,專業、科學及技術服務業,銷售額,百萬元,1499,0
2020,宜蘭縣,專業、科學及技術服務業,銷售額,百萬元,2172,*
2020,新竹市,專業、科學及技術服務業,銷售額,百萬元,7572,42738
2020,新竹縣,專業、科學及技術服務業,銷售額,百萬元,9763,39774
2020,苗栗縣,專業、科學及技術服務業,銷售額,百萬元,1639,*
2020,彰化縣,專業、科學及技術服務業,銷售額,百萬元,4974,*
2020,南投縣,專業、科學及技術服務業,銷售額,百萬元,1515,0
2020,雲林縣,專業、科學及技術服務業,銷售額,百萬元,1841,*
2020,嘉義市,專業、科學及技術服務業,銷售額,百萬元,1484,461
2020,嘉義縣,專業、科學及技術服務業,銷售額,百萬元,1765,0
2020,屏東縣,專業、科學及技術服務業,銷售額,百萬元,1561,1032
2020,澎湖縣,專業、科學及技術服務業,銷售額,百萬元,145,0
2020,花蓮縣,專業、科學及技術服務業,銷售額,百萬元,1836,*
2020,臺東縣,專業、科學及技術服務業,銷售額,百萬元,736,0
2020,金門縣,專業、科學及技術服務業,銷售額,百萬元,355,0
2020,連江縣,專業、科學及技術服務業,銷售額,百萬元,58,0
2020,總計,支援服務業,銷售額,百萬元,309009,235677
2020,臺北市,支援服務業,銷售額,百萬元,98184,209934
2020,新北市,支援服務業,銷售額,百萬元,43513,8884
2020,桃園縣,支援服務業,銷售額,百萬元,32690,2240
2020,臺中市,支援服務業,銷售額,百萬元,37259,1826
2020,臺南市,支援服務業,銷售額,百萬元,16501,*
2020,高雄市,支援服務業,銷售額,百萬元,34289,8335
2020,基隆市,支援服務業,銷售額,百萬元,2703,*
2020,宜蘭縣,支援服務業,銷售額,百萬元,2566,*
2020,新竹市,支援服務業,銷售額,百萬元,8864,*
2020,新竹縣,支援服務業,銷售額,百萬元,5768,*
2020,苗栗縣,支援服務業,銷售額,百萬元,3548,0
2020,彰化縣,支援服務業,銷售額,百萬元,4906,*
2020,南投縣,支援服務業,銷售額,百萬元,1706,0
2020,雲林縣,支援服務業,銷售額,百萬元,2545,0
2020,嘉義市,支援服務業,銷售額,百萬元,1973,*
2020,嘉義縣,支援服務業,銷售額,百萬元,4493,0
2020,屏東縣,支援服務業,銷售額,百萬元,2873,*
2020,澎湖縣,支援服務業,銷售額,百萬元,1185,*
2020,花蓮縣,支援服務業,銷售額,百萬元,1496,0
2020,臺東縣,支援服務業,銷售額,百萬元,970,0
2020,金門縣,支援服務業,銷售額,百萬元,885,0
2020,連江縣,支援服務業,銷售額,百萬元,91,0
2020,總計,教育業,銷售額,百萬元,21001,2137
2020,臺北市,教育業,銷售額,百萬元,7813,1044
2020,新北市,教育業,銷售額,百萬元,2316,*
2020,桃園縣,教育業,銷售額,百萬元,1338,*
2020,臺中市,教育業,銷售額,百萬元,3208,*
2020,臺南市,教育業,銷售額,百萬元,1195,*
2020,高雄市,教育業,銷售額,百萬元,2314,*
2020,基隆市,教育業,銷售額,百萬元,88,0
2020,宜蘭縣,教育業,銷售額,百萬元,154,0
2020,新竹市,教育業,銷售額,百萬元,766,0
2020,新竹縣,教育業,銷售額,百萬元,397,0
2020,苗栗縣,教育業,銷售額,百萬元,102,0
2020,彰化縣,教育業,銷售額,百萬元,338,0
2020,南投縣,教育業,銷售額,百萬元,66,0
2020,雲林縣,教育業,銷售額,百萬元,154,0
2020,嘉義市,教育業,銷售額,百萬元,276,0
2020,嘉義縣,教育業,銷售額,百萬元,43,0
2020,屏東縣,教育業,銷售額,百萬元,200,0
2020,澎湖縣,教育業,銷售額,百萬元,27,0
2020,花蓮縣,教育業,銷售額,百萬元,128,0
2020,臺東縣,教育業,銷售額,百萬元,57,0
2020,金門縣,教育業,銷售額,百萬元,16,0
2020,連江縣,教育業,銷售額,百萬元,3,0
2020,總計,醫療保健及社會工作服務業,銷售額,百萬元,30883,3661
2020,臺北市,醫療保健及社會工作服務業,銷售額,百萬元,3842,2808
2020,新北市,醫療保健及社會工作服務業,銷售額,百萬元,1535,*
2020,桃園縣,醫療保健及社會工作服務業,銷售額,百萬元,557,0
2020,臺中市,醫療保健及社會工作服務業,銷售額,百萬元,2628,*
2020,臺南市,醫療保健及社會工作服務業,銷售額,百萬元,621,*
2020,高雄市,醫療保健及社會工作服務業,銷售額,百萬元,20060,*
2020,基隆市,醫療保健及社會工作服務業,銷售額,百萬元,67,0
2020,宜蘭縣,醫療保健及社會工作服務業,銷售額,百萬元,41,0
2020,新竹市,醫療保健及社會工作服務業,銷售額,百萬元,104,0
2020,新竹縣,醫療保健及社會工作服務業,銷售額,百萬元,265,*
2020,苗栗縣,醫療保健及社會工作服務業,銷售額,百萬元,157,*
2020,彰化縣,醫療保健及社會工作服務業,銷售額,百萬元,495,0
2020,南投縣,醫療保健及社會工作服務業,銷售額,百萬元,31,0
2020,雲林縣,醫療保健及社會工作服務業,銷售額,百萬元,49,0
2020,嘉義市,醫療保健及社會工作服務業,銷售額,百萬元,52,0
2020,嘉義縣,醫療保健及社會工作服務業,銷售額,百萬元,58,0
2020,屏東縣,醫療保健及社會工作服務業,銷售額,百萬元,142,0
2020,澎湖縣,醫療保健及社會工作服務業,銷售額,百萬元,*,0
2020,花蓮縣,醫療保健及社會工作服務業,銷售額,百萬元,153,*
2020,臺東縣,醫療保健及社會工作服務業,銷售額,百萬元,19,0
2020,金門縣,醫療保健及社會工作服務業,銷售額,百萬元,6,0
2020,連江縣,醫療保健及社會工作服務業,銷售額,百萬元,0,0
2020,總計,藝術、娛樂及休閒服務業,銷售額,百萬元,100994,19687
2020,臺北市,藝術、娛樂及休閒服務業,銷售額,百萬元,32321,7085
2020,新北市,藝術、娛樂及休閒服務業,銷售額,百萬元,15390,602
