年別,類型,觀光遊憩區,細分,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2019,其他, -,美麗華摩天輪,臺北市,20961,23898,17390,17109,16566,17566,19544,21065,13470,19045,17250,21846,225710
2019,其他, -,台北101景觀台,臺北市,183584,185776,217634,212639,203126,203126,196803,215234,123578,208122,226653,240628,2416903
2019,其他, -,雲仙樂園,新北市,4332,13442,5078,7640,11114,12015,13565,11012,10571,17201,13608,9212,128790
2019,其他, -,大板根森林溫泉渡假村,新北市,16835,15971,12903,14583,13768,16143,16968,16715,17241,18824,17068,17256,194275
2019,其他, -,小人國主題樂園,桃園市,31335,84346,53583,64201,40055,55822,89326,86506,40318,67479,59872,42047,714890
2019,其他, -,埔心牧場,桃園市,8325,30094,40970,68650,38640,38932,46317,45956,45516,90519,46580,31256,531755
2019,其他, -,桃園市客家文化館,桃園市,28284,31527,46682,52252,58473,51319,56057,54984,45559,63049,64950,44033,597169
2019,其他, -,永安漁港,桃園市,122081,156744,143002,166192,166190,129196,166352,170624,141354,206132,90554,101223,1759644
2019,其他, -,六福村主題遊樂園,新竹縣,64876,109758,91253,104779,77363,109699,242873,214557,104628,144176,126844,102376,1493182
2019,其他, -,小叮噹科學遊樂區,新竹縣,22997,29197,28924,33647,20801,20310,41719,44106,24554,31675,25057,21635,344622
2019,其他, -,香格里拉樂園,苗栗縣,1270,4122,4115,8553,4119,1493,878,1430,6364,6869,6031,6299,51543
2019,其他, -,西湖渡假村,苗栗縣,10124,5835,8068,12252,10960,4964,3332,3711,5674,10661,8632,8659,92872
2019,其他, -,杉林溪森林生態渡假園區,南投縣,26065,47584,57326,69108,34640,68515,77102,36579,48196,58243,83854,40672,647884
2019,其他, -,泰雅渡假村,南投縣,5537,8310,5842,10631,5424,5629,4166,4286,5199,9706,8861,7485,81076
2019,其他, -,紙教堂見學園區,南投縣,12382,21108,13782,14382,7939,13374,19828,16231,13547,17894,15102,13003,178572
2019,其他, -,劍湖山世界,雲林縣,48141,79461,59104,149014,41599,58229,101705,81345,90292,108081,87945,96607,1001523
2019,其他, -,頑皮世界,臺南市,8949,25687,16378,16403,9287,11360,9711,8142,11493,19689,21253,12635,170987
2019,其他, -,8大森林博覽樂園,屏東縣,1138,7752,0,0,0,0,0,0,0,0,0,0,8890
2019,其他, -,大路觀主題樂園,屏東縣,837,4861,2039,3007,1608,3484,3368,1337,2294,2352,1017,439,26643
2019,其他, -,小墾丁渡假村,屏東縣,4544,6695,4899,6995,7517,8009,11133,11547,9696,15252,14961,10701,111949
2019,其他, -,清境高空觀景步道,南投縣,37780,52288,39660,39721,27283,37912,53415,39735,39735,54191,46480,73342,541542
2019,其他, -,臺中公園,臺中市,188011,215797,227799,247448,259934,276990,244719,197576,198277,235438,273414,298774,2864177
2019,其他, -,臺北市孔廟,臺北市,36844,48003,36965,38348,40191,30134,34305,33299,36642,39629,38500,32453,445313
2019,其他, -,淡水紅毛城,新北市,76729,83170,74645,74379,62945,52905,53861,60033,49793,83162,75215,81288,828125
2019,其他, -,滬尾砲臺,新北市,6251,6135,6770,6433,5799,4702,5986,6023,4919,11768,9336,6823,80945
2019,其他, -,前清淡水關稅務司官邸,新北市,23134,22260,19777,17943,15027,12748,13046,13748,12365,23724,19567,21428,214767
2019,其他, -,北埔遊憩區,新竹縣,64014,75112,69870,65940,67734,56980,51152,56714,52638,63348,61008,54328,738838
2019,其他, -,彰化孔子廟,彰化縣,3237,2263,2504,2359,2306,1745,2356,1751,2193,2413,2078,1923,27128
2019,其他, -,五妃廟,臺南市,5747,6262,5363,4930,4840,5483,5444,5307,5805,6013,6099,5546,66839
2019,其他, -,台北市立兒童新樂園,臺北市,179866,203017,157292,209965,113278,141815,205950,226728,102294,183178,151861,177170,2052414
2019,其他, -,台北植物園,臺北市,148896,125984,156751,177363,168468,137033,107641,97306,95753,122683,115965,138274,1592117
2019,其他, -,基隆嶼,基隆市,0,8,9,1068,1794,8747,21255,10024,13057,12985,5104,814,74865
2019,其他, -,華山1914文化創意產業園區,臺北市,551630,604095,395673,223432,282097,294368,295553,276520,215981,218690,307961,302193,3968193
2019,其他, -,松山文創園區,臺北市,487236,694595,482483,608166,614046,521409,548936,573332,461637,563874,583391,631016,6770121
2019,其他, -,鶯歌老街,新北市,67372,77359,65973,63244,85335,76577,76228,85849,86595,83420,79864,64701,912517
2019,其他, -,三峽老街,新北市,240000,299000,172000,156000,139000,116000,123000,146000,136000,151000,173000,172000,2023000
2019,其他, -,八里左岸公園,新北市,353000,309000,278000,288000,265000,335000,335000,331000,265000,340000,289000,265000,3653000
2019,其他, -,淡水金色水岸,新北市,260000,434000,383000,393000,347000,431000,431000,429000,347000,438000,399000,345000,4637000
2019,其他, -,竹圍漁港,桃園市,137471,168499,151612,156230,156730,154470,201233,205689,165341,182794,188567,113405,1982041
2019,其他, -,大湖草莓文化館,苗栗縣,200967,369530,167688,75537,18889,15690,16943,18276,18317,21188,25989,80804,1029818
2019,其他, -,客家大院,苗栗縣,2500,5200,4000,13700,8500,2700,1500,2500,3500,3850,4235,4530,56715
2019,其他, -,客家圓樓,苗栗縣,15466,22844,20798,18026,19268,21308,21014,19106,18037,19768,21744,23918,241297
2019,其他, -,田尾公路花園,彰化縣,125360,574182,124050,135750,68440,47400,42690,44295,54210,124400,146980,122600,1610357
2019,其他, -,溪州公園,彰化縣,6325,874968,59157,75659,36623,32283,25587,31861,30929,99319,66311,51758,1390780
2019,其他, -,臺灣玻璃館,彰化縣,44221,87548,61163,63981,61824,76358,64702,61031,69348,72869,62542,60103,785690
2019,其他, -,扇形車庫,彰化縣,30478,43466,32532,16743,18187,33183,31147,33199,28373,34454,30640,28666,361068
2019,其他, -,蘭嶼,臺東縣,1710,3482,4561,20114,21950,11920,24264,12515,15262,8136,1616,1557,127087
2019,其他, -,水往上流遊憩區,臺東縣,33433,52846,52376,52342,49117,48527,47293,45632,28595,42502,41039,38521,532223
2019,其他, -,臺塑六輕阿媽公園,雲林縣,1106,369,1434,1314,1937,1680,1250,1134,1134,2065,2030,2040,17493
2019,其他, -,古坑綠色隧道,雲林縣,40000,200000,30000,100000,120000,100000,110000,90000,90000,100000,150000,130000,1260000
2019,其他, -,駁二藝術特區,高雄市,385000,901916,259860,355917,273743,178673,418103,402944,195000,381651,219847,258800,4231454
2019,其他, -,愛河(五福四路至博愛一路),高雄市,38957,49655,35143,33315,25979,19485,20297,16234,15060,19929,20946,20224,315224
2019,其他, -,紅毛港文化園區,高雄市,8505,17615,10386,10334,10141,9667,6586,5650,7866,8824,10476,7879,113929
2019,其他, -,金針山休閒農業區,臺東縣,22000,28000,16000,11000,9200,14000,22000,24000,10100,5600,6400,18000,186300
2019,其他, -,澎湖生活博物館,澎湖縣,1290,2770,3260,4992,8886,8787,10223,7079,5034,4062,4087,2917,63387
2019,其他, -,白石湖吊橋,臺北市,14390,26510,22346,18220,18955,8863,16241,12800,13238,17677,18576,18787,206603
2019,其他, -,大溪老城區,桃園市,48979,69366,65599,65829,37931,17771,13825,14009,14344,31913,25664,16123,421353
2019,其他, -,高美濕地,臺中市,52490,65570,109374,149675,128615,153613,163372,127845,125638,138097,128257,106274,1448820
2019,其他, -,霧峰林家園區,臺中市,10086,11874,11966,14064,13713,14390,12866,12149,14765,16625,18294,16851,167643
2019,其他, -,臺中國家歌劇院,臺中市,127161,75257,114724,122280,127119,145859,132434,144835,98128,130711,127593,121419,1467520
2020,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,18936,14591,12992,9603,10249,12303,13064,10650,9458,9071,8622,5340,134879
2020,國家公園,陽明山國家公園,陽明書屋,臺北市,8983,9847,8295,5819,6886,8747,9086,7959,5855,6569,5888,5376,89310
2020,國家公園,陽明山國家公園,陽明公園,臺北市,63502,182033,395529,17600,10400,20600,15600,17800,15420,7380,10070,8690,764624
2020,國家公園,陽明山國家公園,大屯遊憩區,臺北市,10671,34546,51122,41056,39395,53302,50177,49548,33624,34116,27592,21340,446489
2020,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,44468,35513,73930,41460,29453,28932,25854,28364,33624,45372,35417,32719,455106
2020,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,38537,26902,24238,19678,32599,42561,40692,33943,22520,38685,33943,16916,371214
2020,國家公園,陽明山國家公園,冷水坑,臺北市,43952,46861,58151,28272,35572,45194,58141,49737,37474,53017,49737,36609,542717
2020,國家公園,陽明山國家公園,擎天崗,臺北市,64208,74443,32642,34083,37021,52060,45108,48245,28382,47421,48245,26239,538097
2020,國家公園,玉山國家公園,塔塔加遊憩區,南投縣,51931,46890,48327,47220,50851,78256,96966,68315,58332,79345,63976,60554,750963
2020,國家公園,玉山國家公園,梅山遊客中心,高雄市,9430,6852,7437,5076,2753,3334,4331,4255,2292,2292,3805,3426,55283
2020,國家公園,玉山國家公園,南安遊客中心,花蓮縣,30899,27033,27279,29949,31663,39123,40541,39847,32601,37335,28344,29379,393993
2020,國家公園,玉山國家公園,玉山管理處遊客服務中心,南投縣,13130,6426,5554,5946,6291,8255,10560,14369,10399,15137,17943,13099,127109
2020,國家公園,玉山國家公園,排雲山莊,南投縣,2256,1090,3061,4707,4306,6707,6999,6828,6596,7631,7598,6497,64276
2020,國家公園,雪霸國家公園,汶水遊客中心,苗栗縣,50060,34119,28503,19101,23827,33066,53787,54054,48545,68680,58698,48419,520859
2020,國家公園,雪霸國家公園,觀霧遊客中心,苗栗縣,9837,5414,6333,3076,3931,10369,15185,13011,7987,14006,10060,8962,108171
2020,國家公園,雪霸國家公園,雪見遊憩區,苗栗縣,7984,8219,9200,7969,7923,12826,17422,17780,10035,17911,14685,9193,141147
2020,國家公園,雪霸國家公園,武陵遊客中心,臺中市,13011,45724,11269,5860,5534,11305,21012,19722,10455,17134,16883,16641,194550
2020,國家公園,墾丁國家公園,墾丁國家公園管理處遊客中心,屏東縣,2570,2687,1060,1114,1014,2412,3621,4977,2402,10173,2560,4129,38719
2020,國家公園,墾丁國家公園,鵝鑾鼻公園,屏東縣,18108,44340,19965,15261,8415,21067,49307,48340,33142,52385,35642,31133,377105
2020,國家公園,墾丁國家公園,貓鼻頭公園,屏東縣,13955,22547,8911,7150,4265,7001,16660,15278,11963,21416,14908,15026,159080
2020,國家公園,墾丁國家公園,佳樂水,屏東縣,2247,8724,5734,5016,5306,11033,13125,13196,9337,17880,12884,11926,116408
2020,國家公園,墾丁國家公園,社頂自然公園,屏東縣,7171,6764,5248,4303,3722,5556,6413,5507,8382,13362,11788,7998,86214
2020,國家公園,墾丁國家公園,南灣遊憩區,屏東縣,14057,7044,7636,8766,12358,32364,37553,36275,39099,45221,22872,14344,277589
2020,國家公園,墾丁國家公園,龍鑾潭自然中心,屏東縣,7392,5500,3506,1740,2381,3553,4349,5414,4846,10214,7983,6848,63726
2020,國家公園,墾丁國家公園,砂島貝殼砂展示館,屏東縣,11665,8368,5781,2579,3507,8326,13007,8060,7456,10598,7970,8565,95882
2020,國家公園,太魯閣國家公園,太魯閣國家公園遊客中心,花蓮縣,50485,46152,22399,18954,28692,44438,69265,70246,46222,52790,51567,28214,529424
2020,國家公園,太魯閣國家公園,布洛灣遊憩區,花蓮縣,15951,11153,9817,7122,7812,10316,17740,27531,34097,40412,37033,28741,247725
2020,國家公園,太魯閣國家公園,臺八線沿線景觀區,花蓮縣,292375,318014,183311,176449,193196,301021,388840,383170,260313,279451,239928,185834,3201902
2020,國家公園,金門國家公園,中山林遊客中心,金門縣,8988,3397,1605,909,1102,4391,7498,7778,5452,5909,4070,2705,53804
2020,國家公園,金門國家公園,翟山坑道,金門縣,16779,5030,3351,1836,6157,21402,45364,57693,49175,51366,29918,22059,310130
2020,國家公園,金門國家公園,雙鯉溼地自然中心,金門縣,5640,1988,1097,829,2129,6658,14440,16646,13318,13872,8045,4255,88917
2020,國家公園,金門國家公園,古寧頭戰史館,金門縣,9711,3382,2074,1107,3728,13737,25958,31860,25869,31119,17539,12089,178173
2020,國家公園,金門國家公園,九宮(四維)坑道,金門縣,5846,2467,1419,741,1536,9639,23529,29239,28584,34569,17687,16430,171686
2020,國家公園,金門國家公園,八二三砲戰紀念館,金門縣,7953,3036,2446,904,2839,9785,18123,24858,21232,23104,13516,8473,136269
2020,國家公園,金門國家公園,湖井頭戰史館,金門縣,6291,2504,1495,831,2531,10426,24428,30882,30482,36059,18030,11943,175902
2020,國家公園,金門國家公園,金水學校,金門縣,5521,2351,1556,1012,2298,5393,9444,10744,8936,12592,8869,5645,74361
2020,國家公園,金門國家公園,蔣經國先生紀念館,金門縣,6007,2891,2354,634,937,4010,8487,9781,8692,9620,6513,4909,64835
2020,國家公園,金門國家公園,民俗文化村,金門縣,18856,6627,4012,2599,5250,17076,32909,42236,40039,45109,26934,20216,261863
2020,國家公園,金門國家公園,得月樓,金門縣,6568,2670,1850,1231,2751,6958,10063,12446,13059,18776,12194,7722,96288
2020,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭龍洞遊憩區,新北市,15425,15158,11148,14052,22723,54790,57393,45621,20474,26468,22503,9722,315477
2020,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鹽寮福隆遊憩區,新北市,46495,50062,36458,38114,70376,163330,187017,144804,94330,119097,95849,47893,1093825
2020,國家級風景特定區,東北角暨宜蘭海岸國家風景區,大里外澳遊憩區,宜蘭縣,139478,97702,62011,49810,49868,153632,185877,168998,139611,148363,409651,84852,1689853
2020,國家級風景特定區,東北角暨宜蘭海岸國家風景區,宜蘭濱海遊憩區,宜蘭縣,15425,23228,18001,7504,12656,17332,19930,25623,22677,27972,24374,15947,230669
2020,國家級風景特定區,北海岸及觀音山國家風景區,野柳地質公園,新北市,201897,51323,24866,22313,31469,39778,41086,48400,35251,70032,51687,24565,642667
2020,國家級風景特定區,北海岸及觀音山國家風景區,白沙灣,新北市,27412,36938,55382,58268,101138,124951,113617,100239,55092,59052,34437,27273,793799
2020,國家級風景特定區,北海岸及觀音山國家風景區,翡翠灣濱海遊憩區,新北市,9770,3759,1558,1204,128,238,144,180,191,1346,3520,3502,25540
2020,國家級風景特定區,北海岸及觀音山國家風景區,觀音山,新北市,80650,67849,78182,86305,90000,96014,106301,88169,72236,87234,73000,70040,995980
2020,國家級風景特定區,北海岸及觀音山國家風景區,情人湖及湖海灣,基隆市,39164,50095,61218,57662,63360,56824,59504,64403,54001,61258,46763,35114,649366
2020,國家級風景特定區,北海岸及觀音山國家風景區,野柳海洋世界,新北市,9930,5473,4523,3925,6288,13423,26036,35216,12343,20989,14071,6867,159084
2020,國家級風景特定區,北海岸及觀音山國家風景區,金山遊憩區,新北市,39103,45769,54740,51497,87189,94671,107521,116309,81786,80838,57468,29927,846818
2020,國家級風景特定區,北海岸及觀音山國家風景區,三芝遊憩區,新北市,29790,35074,36332,32485,45544,39013,36054,33220,23400,31261,32891,13375,388439
2020,國家級風景特定區,北海岸及觀音山國家風景區,和平島公園,基隆市,30737,20794,22157,24544,54292,75459,76066,86609,53715,73209,43693,20163,581438
2020,國家級風景特定區,東部海岸國家風景區,小野柳(加路蘭),臺東縣,91235,54720,18517,30717,22311,55246,59251,105167,89536,127121,73314,43158,770293
2020,國家級風景特定區,東部海岸國家風景區,三仙臺,臺東縣,57901,46781,24817,23767,24312,47576,76932,99761,58029,74002,45560,33488,612926
2020,國家級風景特定區,東部海岸國家風景區,八仙洞,臺東縣,14833,7692,3774,3981,4942,10788,18211,16908,12798,16205,9088,5045,124265
2020,國家級風景特定區,東部海岸國家風景區,秀姑巒溪遊客中心,花蓮縣,13843,11721,8533,7858,8273,19395,37666,43189,24635,23177,14539,7300,220129
2020,國家級風景特定區,東部海岸國家風景區,綠島,臺東縣,12699,8075,9832,12902,15369,38439,77681,74009,54351,40145,6858,4676,355036
2020,國家級風景特定區,東部海岸國家風景區,都歷處本部,臺東縣,39752,34824,30305,45750,19822,33319,43726,63560,81669,86298,66868,39662,585555
2020,國家級風景特定區,東部海岸國家風景區,石梯坪,花蓮縣,19647,13699,8704,8611,10066,18317,28324,32040,23137,31912,23349,8117,225923
2020,國家級風景特定區,東部海岸國家風景區,花蓮管理站遊客中心,花蓮縣,7001,6973,4651,5004,3253,4074,6144,7279,4738,9361,7253,5055,70786
2020,國家級風景特定區,花東縱谷國家風景區,鯉魚潭風景特定區,花蓮縣,118667,90556,81427,84308,65999,105147,106498,146679,103104,133895,108521,80628,1225429
2020,國家級風景特定區,花東縱谷國家風景區,鹿野高臺,臺東縣,64624,45633,34272,38455,34659,52198,184150,228061,46407,61159,46199,50893,886710
