縣市,鄉鎮市區,儲匯局號,局名,聯絡電話,郵局地址,經度,緯度,ATM,具存款,具補摺,自動補摺機,提領200元,具視障語音,是否為局外ATM,縣市排序代號
屏東縣,竹田鄉,,屏東監獄--大門左側,(08)732-2587,永豐路132號,120.526054,22.592283,O,,,O,,,局外,180
屏東縣,竹田鄉,007158-2,竹田郵局,(08)7712-347,屏東縣竹田鄉竹田村中山路28號,120.542943,22.586577,O,O,O,O,,,局內,180
屏東縣,竹田鄉,007159-6,竹田西勢郵局,(08)7797-644,屏東縣竹田鄉西勢村光明路12-1號,120.529291,22.619962,O,,O,O,,,局內,180
屏東縣,牡丹鄉,007148-8,牡丹郵局,(08)8831-050,屏東縣牡丹鄉石門村石門路31-3號,120.773622,22.125315,O,,O,O,,,局內,180
屏東縣,車城鄉,007147-4,車城郵局,(08)8821-046,屏東縣車城鄉福興村中山路54號,120.713946,22.073687000000003,O,,O,O,,,局內,180
屏東縣,里港鄉,007126-1,里港郵局,(08)7752-057,屏東縣里港鄉春林村中山南路40號,120.494401,22.772778,O,O,O,O,,,局內,180
屏東縣,里港鄉,007127-5,里港三和路郵局,(08)7732-163,屏東縣里港鄉三廓村三和路127-1號,120.502815,22.809934,O,,O,O,,,局內,180
屏東縣,佳冬鄉,007162-5,佳冬郵局,(08)8662-047,屏東縣佳冬鄉佳冬村佳和路86號,120.552085,22.414375,O,,O,O,,,局內,180
屏東縣,來義鄉,007154-8,來義郵局,(08)7850-064,屏東縣來義鄉古樓村中正路6號,120.63564,22.5262,O,,O,O,,,局內,180
屏東縣,枋山鄉,,加祿堂新營區--福利社隔壁,(08)878-5983,加祿192號,120.659166,22.248888,O,,,O,,,局外,180
屏東縣,枋山鄉,007141-2,枋山郵局,(08)8771-219,屏東縣枋山鄉舊庄路47號,120.68967,22.198541,O,,O,O,,,局內,180
屏東縣,枋寮鄉,007139-7,枋寮郵局,(08)8785-983,屏東縣枋寮鄉中山路194號,120.595073,22.366449,O,O,O,O,,,局內,180
屏東縣,枋寮鄉,007140-9,枋寮水底寮郵局,(08)8712-359,屏東縣枋寮鄉中山路二段258號,120.595164,22.385141,O,O,O,O,,,局內,180
屏東縣,東港鎮,,東港高中--大門左側,(08)832-2140,船頭路1號,120.457777,22.464722,O,,,O,,,局外,180
屏東縣,東港鎮,007163-9,東港中正路郵局,(08)8322-140,屏東縣東港鎮頂新里中正路183號,120.450942,22.468981,O,O,O,O,,,局內,180
屏東縣,東港鎮,007164-2,東港郵局,(08)8329-468,屏東縣東港鎮光復路一段293號,120.460154,22.469764,O,O,,O,,,局內,180
屏東縣,林邊鄉,007161-1,林邊郵局,(08)8752-152,屏東縣林邊鄉中林村中山路116號,120.516267,22.433812,O,,O,O,,,局內,180
屏東縣,長治鄉,007110-5,長治郵局,(08)7368-580,屏東縣長治鄉進興村復興路68號,120.530816,22.676799,O,O,O,O,,,局內,180
屏東縣,長治鄉,007123-1,長治繁華郵局,(08)7622-984,屏東縣長治鄉繁華村水源路90-1號,120.573476,22.70218,O,,O,O,,,局內,180
屏東縣,南州鄉,007156-5,南州郵局,(08)8642-096,屏東縣南州鄉仁里村三民路9號,120.511038,22.489973,O,O,O,O,,,局內,180
屏東縣,屏東市,,大武營區--會客室內,(08)732-2587,建國路151號,120.477777,22.665277,O,,,O,,,局外,180
屏東縣,屏東市,,水利局第七區工程處--大門右側,(08)732-2587,建國路291號,120.468333,22.657222,O,,,O,,,局外,180
屏東縣,屏東市,,屏東火車站--1樓大廳,(08)732-2587,公勇路62號,120.486666,22.668333,O,,,O,,,局外,180
屏東縣,屏東市,,屏東法院--大門左側,(08)732-2587,棒球路9號,120.483611,22.656666,O,,,O,,,局外,180
屏東縣,屏東市,,屏東高中--大門口右側,(08)732-2587,忠孝路231號,120.488888,22.686111,O,,,O,,,局外,180
屏東縣,屏東市,,屏東教育大學林森路校區--敬業大樓教師休息室右側,(08)732-2587,林森路1號,120.501944,22.669722,O,,O,O,,O,局外,180
屏東縣,屏東市,,屏東郵務大樓--1樓內,(08)732-2587,民生東路3號,120.516666,22.656666,O,,,O,,,局外,180
屏東縣,屏東市,,屏東監理站--入口左側,(08)732-2587,忠孝路222號,120.488333,22.689722,O,,O,O,,,局外,180
屏東縣,屏東市,,家樂福新屏店--側門右邊,(08)732-2587,臺糖街3號,120.488888,22.664166,O,O,,O,,,局外,180
屏東縣,屏東市,007100-1,屏東民生路郵局,(08)7323-310,屏東縣屏東市民生路250號,120.491605,22.670552,O,O,O,O,O,,局內,180
屏東縣,屏東市,007102-8,屏東林森路郵局,(08)7225-848,屏東縣屏東市林森路30-5號,120.49782,22.671553,O,,O,O,,,局內,180
屏東縣,屏東市,007104-5,屏東北平路郵局,(08)7326-608,屏東縣屏東市北平路26號,120.489,22.6759,O,O,O,O,,,局內,180
屏東縣,屏東市,007105-9,屏東崇蘭郵局,(08)7330-072,屏東縣屏東市廣東路990號,120.485353,22.687774,O,,O,O,,,局內,180
屏東縣,屏東市,007107-6,屏東大埔郵局,(08)7326-609,屏東縣屏東市民族路182-2號,120.482601,22.670964,O,,O,O,,,局內,180
屏東縣,屏東市,007109-3,屏東歸來郵局,(08)7224-840,屏東縣屏東市民生路61-7號,120.503323,22.664195,O,,O,O,,,局內,180
屏東縣,屏東市,007115-3,屏東永安郵局,(08)7535-942,屏東縣屏東市棒球路57號1樓,120.481506,22.655838,O,,O,O,,,局內,180
屏東縣,屏東市,007116-7,屏東海豐郵局,(08)7367-224,屏東縣屏東市海豐街36-4號,120.51085,22.700914,O,,O,O,,,局內,180
屏東縣,屏東市,007117-1,屏東公館郵局,(08)7522-521,屏東縣屏東市龍華路18號,120.485071,22.638091,O,O,O,O,,,局內,180
屏東縣,屏東市,007118-4,屏東中正路郵局,(08)7327-905,屏東縣屏東市中正路247號,120.491772,22.682128,O,O,O,O,,,局內,180
屏東縣,屏東市,007119-8,屏東廣東路郵局,(08)7375-450,屏東縣屏東市廣東路458-5號,120.501767,22.680462,O,O,O,O,,,局內,180
屏東縣,屏東市,007120-0,屏東勝利路郵局,(08)7653-774,屏東縣屏東市勝利路123號,120.485935,22.679355,O,O,O,O,,,局內,180
屏東縣,屏東市,007121-3,屏東六塊厝郵局,(08)7654-356,屏東縣屏東市光復路304號,120.476493,22.669518,O,,O,O,,,局內,180
屏東縣,屏東市,007122-7,屏東厚生郵局,(08)7522-841,屏東縣屏東市建國路182號,120.478956,22.66549,O,O,O,O,,,局內,180
屏東縣,屏東市,007124-4,屏東頭前溪郵局,(08)7520-804,屏東縣屏東市前進里清進巷79-6號,120.46471,22.648545,O,,O,O,,,局內,180
屏東縣,恆春鎮,,恆春醫院--大廳角落,(08)889-2194,恆南路188號,120.745555,21.994166,O,,,O,,O,局外,180
屏東縣,恆春鎮,,悠活渡假事業公司--櫃台左邊,(08)889-2194,萬里路27-8號,120.714361,21.985948,O,,,O,,,局外,180
屏東縣,恆春鎮,007143-0,恆春郵局,(08)8892-194,屏東縣恆春鎮恆西路1巷32號,120.742504,22.00177,O,O,,O,,,局內,180
屏東縣,恆春鎮,007145-7,恆春墾丁郵局,(08)8892-194,屏東縣恆春鎮恆西路1巷32號,120.742504,22.00177,,,,O,,,局內,180
屏東縣,恆春鎮,007146-1,恆春南門郵局,(08)8899-190,屏東縣恆春鎮中正路51號,120.74471,22.002671,O,O,O,O,,,局內,180
屏東縣,春日鄉,,春日村七佳活動中心--中心內1樓,(08)878-5983,七佳村自強一路18號,120.710097,22.449227,O,,,O,,,局外,180
屏東縣,春日鄉,007142-6,春日郵局,(08)8786-375,屏東縣春日鄉春日路13號,120.624327,22.370353,O,,O,O,,,局內,180
屏東縣,崁頂鄉,007157-9,崁頂郵局,(08)8631-116,屏東縣崁頂鄉崁頂村中正路220號,120.513518,22.51455,O,,O,O,,,局內,180
屏東縣,泰武鄉,007153-4,泰武郵局,(08)7832-817,屏東縣泰武鄉佳平村佳平巷102號,120.631244,22.591558,O,,,O,,,局內,180
屏東縣,琉球鄉,007167-3,琉球郵局,(08)8612-507,屏東縣琉球鄉本福村中山路105號,120.380779,22.351213,O,O,O,O,,,局內,180
屏東縣,高樹鄉,007128-9,高樹郵局,(08)7962-054,屏東縣高樹鄉高樹村興中路327號,120.600046,22.826522,O,O,O,O,,,局內,180
屏東縣,新埤鄉,007160-8,新埤郵局,(08)7971-013,屏東縣新埤鄉新埤村新華路123號,120.550943,22.468738,O,O,O,O,,,局內,180
屏東縣,新園鄉,007165-6,新園郵局,(08)8681-047,屏東縣新園鄉仙吉村仙吉路40號,120.460197,22.540613,O,O,O,O,,,局內,180
屏東縣,新園鄉,007166-0,新園烏龍郵局,(08)8329-373,屏東縣新園鄉中洲村南興路106號,120.458612,22.485673,O,,O,O,,,局內,180
屏東縣,萬丹鄉,007130-4,萬丹郵局,(08)7772-251,屏東縣萬丹鄉萬全村萬丹路1段402號,120.489141,22.591134,O,O,O,O,,,局內,180
屏東縣,萬丹鄉,007138-3,萬丹社皮郵局,(08)7076-110,屏東縣萬丹鄉社皮村大昌路471號,120.469783,22.615702,O,,O,O,,,局內,180
屏東縣,萬巒鄉,,萬金營區--福利社內,(08)779-2054,營區路1號,120.589611,22.587821,O,,,O,,,局外,180
屏東縣,萬巒鄉,007152-1,萬巒郵局,(08)7812-784,屏東縣萬巒鄉萬和村中正路10號,120.56574,22.57129,O,O,O,O,,,局內,180
屏東縣,滿州鄉,007149-1,滿州郵局,(08)8801-110,屏東縣滿州鄉中山路25號,120.838044,22.018249,O,,O,O,,,局內,180
屏東縣,瑪家鄉,007114-0,瑪家郵局,(08)7991-543,屏東縣瑪家鄉涼山村涼山巷22-1號,120.637075,22.689432,O,,,O,,,局內,180
屏東縣,潮州鎮,,公路局第三工程處--辦公大樓後面,(08)788-2146,光復路259號,120.536111,22.539444,O,,,O,,,局外,180
屏東縣,潮州鎮,,東岸營區--大門右側,(08)788-2146,中華路1號,120.557015,22.534735,O,,,O,,,局外,180
屏東縣,潮州鎮,,臺鐵高雄機務段--行政大樓文康室內,(08)788-2146,光復路616號,120.536111,22.539444,O,,,O,,,局外,180
屏東縣,潮州鎮,,潮州高中--大門左側,(08)788-2146,中山路11號,120.54,22.549166,O,,,O,,,局外,180
屏東縣,潮州鎮,007150-3,潮州郵局,(08)7882-146,屏東縣潮州鎮光春路13號,120.537139,22.544773,O,O,O,O,,,局內,180
屏東縣,潮州鎮,007151-7,潮州新生路郵局,(08)7882-934,屏東縣潮州鎮新生路115號,120.53859,22.55132,O,O,O,O,,,局內,180
屏東縣,潮州鎮,007155-1,潮州南進路郵局,(08)788-0525,屏東縣潮州鎮長興路1-13、1-15號,120.543714,22.551149,O,O,O,O,,,局內,180
屏東縣,霧臺鄉,007113-6,霧台郵局,(08)7902-256,屏東縣霧臺鄉霧台村中山巷66號,120.731396,22.743896,O,,,O,,,局內,180
屏東縣,麟洛鄉,007108-0,麟洛郵局,(08)7222-712,屏東縣麟洛鄉麟蹄村中山路292號,120.523274,22.653357,O,,O,O,,,局內,180
屏東縣,鹽埔鄉,007111-9,鹽埔郵局,(08)7932-247,屏東縣鹽埔鄉新二村彭厝路39號,120.556045,22.742245,O,O,O,O,,,局內,180
屏東縣,鹽埔鄉,007132-1,鹽埔鹽中郵局,(08)7935-572,屏東縣鹽埔鄉鹽中村勝利路81-2號,120.575654,22.756521,O,,O,O,,,局內,180
臺東縣,大武鄉,026124-2,大武郵局,(089)791-031,臺東縣大武鄉大武村大武街60號,120.905304,22.358001,O,,O,O,,,局內,190
臺東縣,太麻里鄉,026113-4,太麻里郵局,(089)781-319,臺東縣太麻里鄉泰和村太麻里街191號,121.00625,22.612118,O,O,,O,,,局內,190
臺東縣,太麻里鄉,026114-8,金峰金崙郵局,(089)771-056,臺東縣太麻里鄉金崙村323號,120.963792,22.534312,O,,O,O,,,局內,190
臺東縣,成功鎮,026121-1,成功郵局,(089)851-039,臺東縣成功鎮中華路77號,121.378367,23.100897,O,O,O,O,,,局內,190
臺東縣,池上鄉,026120-8,池上郵局,(089)862-071,臺東縣池上鄉中山路201號,121.218,23.124605,O,O,,O,,,局內,190
臺東縣,卑南鄉,,太平營區--大門左側,(089)322-030,泰安村361號,121.047728,22.812487,O,,,O,,,局外,190
臺東縣,卑南鄉,026112-1,卑南初鹿郵局,(089)571-326,臺東縣卑南鄉明峰村文泰路12號,121.092614,22.857495,O,,O,O,,,局內,190
臺東縣,延平鄉,026108-8,延平郵局,(089)561-207,臺東縣延平鄉桃源村昇平路30號,121.085068,22.902678,O,,O,O,,,局內,190
臺東縣,東河鄉,026107-4,東河都蘭郵局,(089)531-304,臺東縣東河鄉都蘭村201號,121.228806,22.875055,O,,O,O,,,局內,190
臺東縣,東河鄉,026123-9,東河泰源郵局,(089)891-421,臺東縣東河鄉泰源村本部落246號,121.286379,22.998723,O,,O,O,,,局內,190
臺東縣,長濱鄉,026122-5,長濱郵局,(089)831-011,臺東縣長濱鄉長濱村中興路16號,121.454658,23.31785,O,,O,O,,,局內,190
臺東縣,海端鄉,026119-6,海端郵局,(089)931-174,臺東縣海端鄉海端村山界27號,121.176751,23.101224,O,,O,O,,,局內,190
臺東縣,鹿野鄉,026110-3,鹿野郵局,(089)551-341,臺東縣鹿野鄉中華路一段427號,121.136054,22.910759,O,,O,O,,,局內,190
臺東縣,鹿野鄉,026126-0,鹿野瑞源郵局,(089)580-152,臺東縣鹿野鄉瑞源村瑞景路1段388號,121.158243,22.95734,O,,O,O,,,局內,190
臺東縣,達仁鄉,026125-6,達仁郵局,(089)702-168,臺東縣達仁鄉安朔村復興路130號,120.88316,22.295071,O,,O,O,,,局內,190
臺東縣,綠島鄉,026103-0,綠島郵局,(089)672-559,臺東縣綠島鄉南寮村186號,121.468822,22.668716,O,,O,O,,,局內,190
臺東縣,臺東市,,岩灣技能訓練所--大門左側,(089)322-030,興安路2段642號,121.124027,22.798373,O,,,O,,,局外,190
臺東縣,臺東市,,東部地區巡防局--大門左側,(089)322-030,興安路2段46號,121.126944,22.800277,O,,,O,,,局外,190
臺東縣,臺東市,,麥當勞--停車場側,(089)322-030,新生路225號,121.144166,22.756111,O,,,O,,,局外,190
臺東縣,臺東市,,臺東大學知本校區--第二宿舍統一超商旁,(089)322-030,大學路2段369號,121.150902,22.758337,O,,,O,,,局外,190
臺東縣,臺東市,,臺東火車站--大門旁,(089)322-030,岩灣路101巷598號,121.123171,22.793751,O,,O,O,,,局外,190
臺東縣,臺東市,,臺東地檢署--大門右側,(089)322-030,浙江路310號,121.147672,22.760707,O,,,O,,,局外,190
臺東縣,臺東市,,臺東法院--大門右側,(089)322-030,博愛路128號,121.155118,22.767279,O,,,O,,,局外,190
臺東縣,臺東市,,臺東航空站--1樓大廳中,(089)322-030,民航路1100號,121.091859,22.747741,O,,O,O,,,局外,190
臺東縣,臺東市,,臺東農工--大門右側,(089)322-030,正氣北路889號,121.127827,22.757353,O,,,O,,,局外,190
臺東縣,臺東市,,臺東縣民服務中心--大門旁,(089)322-030,博愛路275號,121.148132,22.754778,O,,,O,,,局外,190
臺東縣,臺東市,026100-9,臺東大同路郵局,(089)322-030,臺東縣臺東市大同路126號,121.153945,22.752944,O,O,O,O,,,局內,190
臺東縣,臺東市,026102-6,臺東新生郵局,(089)227-414,臺東縣臺東市新生路706號,121.135567,22.764126,O,O,O,O,,,局內,190
臺東縣,臺東市,026104-3,臺東中山路郵局,(089)325-227,臺東縣臺東市中山路382號,121.148352,22.753328,O,O,O,O,,O,局內,190
臺東縣,臺東市,026105-7,臺東博愛路郵局,(089)327-404,臺東縣臺東市博愛路135號,121.15149,22.759968,O,,O,O,,,局內,190
臺東縣,臺東市,026106-1,臺東卑南郵局,(089)223-452,臺東縣臺東市更生路1308號,121.127631,22.777013,O,O,,O,,,局內,190
臺東縣,臺東市,026109-1,臺東知本郵局,(089)512-543,臺東縣臺東市青海路四段370號,121.041228,22.708322,O,O,,O,,,局內,190
臺東縣,臺東市,026111-7,臺東豐田郵局,(089)382-520,臺東縣臺東市中興路四段615號,121.0894,22.774418,O,,O,O,,,局內,190
臺東縣,臺東市,026116-5,臺東馬蘭郵局,(089)334-708,臺東縣臺東市鄭州街3號1樓,121.144187,22.761893,O,O,,O,,,局內,190
臺東縣,臺東市,026117-9,臺東豐榮郵局,(089)337-500,臺東縣臺東市中華路二段168號,121.138242,22.74473,O,O,O,O,,,局內,190
臺東縣,臺東市,026127-3,臺東東方大鎮郵局,(089)238-763,臺東縣臺東市中興路2段436號,121.123687,22.769056,O,O,O,O,,,局內,190
臺東縣,關山鎮,026118-2,關山郵局,(089)811-116,臺東縣關山鎮中正路25號,121.16093,23.047618,O,O,O,O,,,局內,190
臺東縣,蘭嶼鄉,,統一超商(東清灣門市)內,(089)731-570,東清村東清路7號,121.561952,22.043925,O,,,O,,,局外,190
臺東縣,蘭嶼鄉,026101-2,蘭嶼郵局,(089)731-570,臺東縣蘭嶼鄉紅頭村37號,121.554155,22.025397,O,O,O,O,,,局內,190
花蓮縣,玉里鎮,009131-1,玉里郵局,(03)8882-177,花蓮縣玉里鎮光復路111號,121.313917,23.331224,O,O,,O,,,局內,200
花蓮縣,玉里鎮,009132-4,玉里泰昌郵局,(03)8882-593,花蓮縣玉里鎮中山路二段139號,121.313948,23.335775,O,O,O,O,,,局內,200
花蓮縣,玉里鎮,009134-1,玉里三民郵局,(03)8841-334,花蓮縣玉里鎮三民里90-3號,121.348988,23.430028,O,,O,O,,,局內,200
花蓮縣,玉里鎮,009135-5,玉里新興郵局,(03)8888-321,花蓮縣玉里鎮新興街91號,121.311821,23.337801,,,,O,,,局內,200
花蓮縣,光復鄉,,法務部矯正署自強外役監獄--餐廳,(03)870-1048,大全村建國路1段1號,121.414579,23.630773,O,,,O,,,局外,200
花蓮縣,光復鄉,,臺糖花蓮觀光糖廠--行政大樓1樓,(03)870-1048,大進村糖廠街19號,121.418727,23.654178,O,,,O,,,局外,200
花蓮縣,光復鄉,009125-1,光復郵局,(03)8701-048,花蓮縣光復鄉中正路一段124號,121.424697,23.665328,O,O,O,O,,,局內,200
花蓮縣,光復鄉,009128-1,光復富田郵局,(03)8701-661,花蓮縣光復鄉富田一街36號之1,121.448617,23.659638,O,,O,O,,,局內,200
花蓮縣,吉安鄉,,法務部矯正署花蓮監獄--大門旁,(03)833-1141轉1,干城村干城300號,121.561679,23.954869,O,,,O,,,局外,200
花蓮縣,吉安鄉,,南埔營區--營區內,(03)833-1141轉1,中正路2段306號,121.589166,23.962777,O,,,O,,,局外,200
花蓮縣,吉安鄉,,新天堂樂園--服務台後方,(03)833-1141轉1,南濱路一段503號,121.600555,23.951944,O,,,O,,,局外,200
花蓮縣,吉安鄉,009108-2,吉安郵局,(03)8521-279,花蓮縣吉安鄉慶豐村吉安路二段280號,121.566668,23.978487,O,O,O,O,,O,局內,200
花蓮縣,吉安鄉,009110-8,吉安仁里郵局,(03)8520-442,花蓮縣吉安鄉仁里村中正路一段48號,121.59283,23.967545,O,O,O,O,,,局內,200
花蓮縣,吉安鄉,009118-7,吉安宜昌郵局,(03)8528-673,花蓮縣吉安鄉中華路二段83號,121.585176,23.97372,O,O,O,O,,,局內,200
花蓮縣,吉安鄉,009121-6,吉安太昌郵局,(03)8568-217,花蓮縣吉安鄉永安村吉安路一段35號,121.575285,23.991715,O,O,O,O,,,局內,200
花蓮縣,秀林鄉,009105-1,秀林天祥郵局,(03)8691-128,花蓮縣秀林鄉富世村天祥21號,121.49498,24.18284,O,,O,O,,,局內,200
花蓮縣,秀林鄉,009112-5,秀林和平郵局,(03)8681-062,花蓮縣秀林鄉和平村113號,121.749457,24.307783,O,,O,O,,,局內,200
花蓮縣,卓溪鄉,009133-8,卓溪郵局,(03)8883-747,花蓮縣卓溪鄉中正路61-1號,121.3045,23.346,O,,O,O,,,局內,200
花蓮縣,花蓮市,,花東防衛指揮部南美崙營區--營站內,(03)833-1141轉1,新興路13號,121.613611,23.982777,O,,O,O,,,局外,200
花蓮縣,花蓮市,,花蓮火車站--3樓剪票口右側,(03)833-1141轉1,國聯一路100號,121.601039,23.989368,O,,,O,,O,局外,200
花蓮縣,花蓮市,,花蓮地方法院--左側辦公室,(03)833-1141轉1,府前路15號,121.621388,24.009444,O,,,O,,,局外,200
花蓮縣,花蓮市,,花蓮港務分公司--行政大樓1樓,(03)833-1141轉1,花蓮縣花蓮市海岸路66號,121.617924,24.004363,O,,,O,,,局外,200
花蓮縣,花蓮市,,花蓮榮譽國民之家--大門旁,(03)833-1141轉1,府前路29號,121.619166,24.003611,O,,,O,,,局外,200
花蓮縣,花蓮市,,高等法院花蓮分院--行政大樓1樓,(03)833-1141轉1,民權路127號,121.630277,23.993611,O,,,O,,,局外,200
花蓮縣,花蓮市,,國防部福利總處東部地區管理處--入口處,(03)833-1141轉1,東興三街100號,121.628888,24.001944,O,,,O,,,局外,200
